City,Community,Pincode,Impact_2024-04,Impact_2024-05,Impact_2024-06,Impact_2024-07,Impact_2024-08,Impact_2024-09,Impact_2024-10,Impact_2024-11,Impact_2024-12,Impact_2025-01,Impact_2025-02,Impact_2025-03,Tonnage_2024-04,Tonnage_2024-05,Tonnage_2024-06,Tonnage_2024-07,Tonnage_2024-08,Tonnage_2024-09,Tonnage_2024-10,Tonnage_2024-11,Tonnage_2024-12,Tonnage_2025-01,Tonnage_2025-02,Tonnage_2025-03,CO2_Kgs_Averted_2024-04,CO2_Kgs_Averted_2024-05,CO2_Kgs_Averted_2024-06,CO2_Kgs_Averted_2024-07,CO2_Kgs_Averted_2024-08,CO2_Kgs_Averted_2024-09,CO2_Kgs_Averted_2024-10,CO2_Kgs_Averted_2024-11,CO2_Kgs_Averted_2024-12,CO2_Kgs_Averted_2025-01,CO2_Kgs_Averted_2025-02,CO2_Kgs_Averted_2025-03,Households_Participating_2024-04,Households_Participating_2024-05,Households_Participating_2024-06,Households_Participating_2024-07,Households_Participating_2024-08,Households_Participating_2024-09,Households_Participating_2024-10,Households_Participating_2024-11,Households_Participating_2024-12,Households_Participating_2025-01,Households_Participating_2025-02,Households_Participating_2025-03,Segregation_Compliance_Pct_2024-04,Segregation_Compliance_Pct_2024-05,Segregation_Compliance_Pct_2024-06,Segregation_Compliance_Pct_2024-07,Segregation_Compliance_Pct_2024-08,Segregation_Compliance_Pct_2024-09,Segregation_Compliance_Pct_2024-10,Segregation_Compliance_Pct_2024-11,Segregation_Compliance_Pct_2024-12,Segregation_Compliance_Pct_2025-01,Segregation_Compliance_Pct_2025-02,Segregation_Compliance_Pct_2025-03
Chennai,C0054,600034,7178,3507,6621,2411,1054,4917,6527,3648,6763,3183,7985,8543,23.98094008,83.96608936,76.06728345,36.75406197,98.66573063,79.51734715,16.9270541,40.38945635,71.77510406,19.28681704,15.76241877,73.32621515,591.6436713,1776.335459,1201.398818,2188.806512,4157.679667,3149.325696,4993.670724,1390.887717,2866.948355,2421.466857,4404.496398,2215.866853,133,443,449,480,197,361,164,30,102,257,406,169,92.00709288,55.47203894,69.81104387,60.59788997,98.69165844,63.5954241,57.43101718,90.8699014,71.4136434,69.09857855,68.23013182,56.75200985
Chennai,C0055,600100,7149,4626,9967,3485,6273,1444,1832,2324,3521,4121,4230,3621,97.431853,26.80150642,91.13538518,66.5015047,92.55446988,89.02383191,60.5436525,93.21989138,62.74732713,25.72163177,89.28858717,11.9225642,920.3737501,1492.042741,1708.670331,2540.909035,4245.023049,631.9636834,1853.333183,760.5424278,2099.506433,3846.644354,4361.088598,3592.958514,168,39,46,180,61,294,175,141,222,260,465,492,72.21255055,67.33797359,97.74615034,94.51160931,69.27777408,56.72847454,94.75484119,74.61500458,57.07729298,77.82085644,59.46428531,82.36765729
Chennai,C0056,600131,1196,3616,2334,9049,6415,6989,2182,8896,5630,1244,4263,7992,82.62025284,53.06780953,67.48686113,74.4211393,92.36646593,45.29877316,43.40553449,77.62027821,41.94264665,82.98931966,97.38923387,51.6625062,1422.596013,646.6847747,2214.47426,2834.476578,4540.055117,4084.964097,1665.947631,2491.262941,3056.918111,881.2109645,1621.345324,1191.702886,373,432,422,170,260,381,265,22,21,313,210,130,70.56452931,57.75783686,87.22065216,89.57128473,88.67558636,56.22283346,52.36740328,90.44841122,88.23995824,76.93984718,93.94798448,94.7270581
Chennai,C0057,600010,6932,5605,6896,7542,8013,7480,3616,6969,4633,1392,3349,1051,97.77445828,80.26572827,67.9935403,51.70369174,42.71652282,88.17687756,23.20899434,16.42619396,46.69554394,68.40636122,49.00585683,30.3102547,587.1108359,1633.511286,4159.175263,757.6378475,3263.449043,3572.651122,2229.905567,2911.422248,4082.574137,2147.716884,1904.280104,3870.338519,67,365,288,174,78,390,288,142,20,353,296,485,79.99260865,97.53819684,96.62446167,64.54793274,52.56325979,55.38933401,61.7357452,99.70464431,54.8967331,67.12571661,58.22190763,86.30512235
Chennai,C0058,600100,1569,2049,9370,8264,5516,5061,8898,4479,8714,2932,1928,2187,73.94578954,89.33724086,44.93405137,19.29289226,40.96625293,15.35453317,77.3899083,55.5677603,43.37018541,15.58839864,98.78387925,43.79109795,4215.058003,2781.063269,3524.603551,1081.672078,2480.922443,2932.102274,4254.1664,3247.03012,3863.026689,3689.295102,2176.181324,2057.891695,16,107,10,84,439,465,300,453,304,23,13,118,50.57683034,82.09395528,50.78622117,75.5772892,94.87657844,86.29593693,84.54341408,65.19578895,58.96926946,86.454994,64.90562902,89.14852016
Chennai,C0059,600100,7484,3376,6770,9077,4130,4833,4246,6876,9945,1954,2815,5119,62.94750433,96.92325452,83.90664909,81.52283235,89.21046094,19.55789577,82.62852219,96.62575105,65.07813901,97.05858618,78.71121523,49.66683034,550.1024653,3583.261751,3082.552783,979.059116,2451.012337,792.8304483,4103.308812,2356.658357,3627.969117,1544.780236,2212.469778,2542.127352,463,355,414,198,221,310,148,154,456,406,237,265,75.18523476,94.01234524,97.57248874,76.69555087,63.77868732,68.69877737,53.83940829,57.42695317,92.71157791,88.2058656,74.3925197,51.85431932
Chennai,C0060,600034,9214,6050,6545,3234,9822,2887,7355,3529,6200,8284,9862,2992,59.36494545,23.41398411,12.61169714,15.52283177,75.13111773,95.97452115,58.40619202,94.48360629,14.21359231,28.89096346,77.6693873,60.38821451,3218.978012,3696.995445,4086.726931,1015.888782,4257.640693,2411.353151,1812.421144,4080.319437,3772.048042,1049.597993,2917.485163,2025.272848,421,71,233,446,363,246,238,479,189,252,128,220,55.04175527,99.55831543,62.22082921,73.8080006,58.55969738,82.04207455,95.79944934,52.18646267,84.05961648,87.94772527,60.6213019,91.73915256
Chennai,C0061,600122,4542,9029,5069,9267,1873,2301,5610,9287,4211,2746,5477,5168,57.64677725,24.95031277,26.86114684,47.62357214,53.36504571,11.84120955,45.56122965,58.44510784,34.825866,55.3924568,62.86825675,13.89166001,4984.485955,3714.256865,784.2906042,1871.943403,3307.697333,4009.088571,1203.15799,2067.744564,1798.566289,3702.468483,2306.850288,931.1902983,385,196,397,141,266,165,112,225,315,278,421,260,68.51484501,81.01447819,82.71378013,74.79247714,70.0247738,99.56199944,94.49637255,64.62585286,72.87389633,99.37199666,80.47428043,91.48319196
Chennai,C0062,600041,6755,1615,7213,5008,6130,4845,7453,3302,1355,7473,2712,9363,90.76127053,75.03213365,24.88492543,25.56985824,62.49479191,75.61630271,12.63076759,67.53040135,10.57040748,31.46732958,25.4260871,47.92791326,3221.387936,3290.664961,4748.678707,2778.936651,3135.089317,2054.618217,2673.045606,2502.908347,3388.01469,2869.148975,1889.684974,3885.165607,456,272,325,385,416,240,352,192,339,234,367,315,61.69841952,87.5801112,99.83382419,61.71426968,73.65211409,52.38542788,56.7893406,62.19515418,69.98007834,56.69253369,60.45769181,92.14980067
Chennai,C0063,600100,9956,2008,3241,7634,2857,6091,1502,9747,3477,8257,7089,6372,70.19721099,96.69203326,65.30791577,25.66171422,14.06301362,85.04942642,98.5439316,29.68130949,68.22666565,32.39920707,36.88249091,64.93193593,2950.892262,2595.627707,3599.672216,4424.459561,4774.599115,725.880251,3082.675913,887.1979444,3267.154447,1415.978568,2948.015498,4769.79196,268,421,476,211,273,357,321,257,103,452,72,190,93.50302891,58.65092695,75.1527006,97.36063791,83.32694146,66.00108808,75.41569313,79.21612485,70.14523151,60.58973131,97.40371975,83.78939282
Chennai,C0064,600044,7976,7526,2864,3826,6141,1772,8794,1075,5729,9499,5494,2172,64.00354662,97.58111257,62.46634283,19.89112179,55.03167949,69.91940208,61.19420744,23.63899697,24.96209208,83.70145917,46.46520501,27.81811106,2400.177442,3269.116312,3188.261371,529.9248893,4259.350136,2536.329987,1823.318846,3333.656553,4232.588173,3370.189039,3798.279953,4621.174406,247,353,98,35,137,105,54,288,414,403,352,340,80.54992828,76.23347319,50.65877319,79.06792926,51.80176138,63.02583649,55.59337517,74.86977384,56.14752765,75.95860564,66.81623904,84.96201452
Chennai,C0065,600100,5409,5611,1861,1673,4066,7201,9118,3035,3005,8144,6663,5807,10.19783179,80.97366365,84.84492053,38.1527567,98.27038759,42.55821866,20.26330196,97.33596379,75.62298491,85.08832618,47.74482066,54.42931754,1556.407545,712.5812568,1931.098292,2775.556589,4083.896865,4612.933897,1976.059777,4029.510697,3437.745881,3613.941343,4520.182577,3252.868126,130,405,17,173,341,493,140,144,101,122,374,224,91.10558365,72.12685388,53.14925531,76.29017302,95.52342486,98.0430514,72.26727955,62.58751065,72.8839079,64.68232314,99.85912314,70.09746925
Chennai,C0066,600010,1749,8112,3948,7746,4507,5574,1139,5056,2382,8383,9563,6798,13.31183828,32.61099166,28.1075655,55.66669816,60.90781479,89.89520079,37.23756148,62.54992671,85.16949812,18.59211454,13.46215082,61.78721489,4093.491081,2692.837097,1038.769013,993.1645257,3874.62695,2920.3917,1929.950684,1561.619553,4303.822241,4584.382031,2630.38393,2949.376209,419,26,394,283,463,17,294,135,459,239,55,312,86.51677545,84.22595891,76.72132938,76.21687575,63.36992742,64.23022096,89.79683119,60.29709448,64.99584104,68.09737236,70.28139896,93.3307282
Chennai,C0067,600017,7105,3030,2875,4076,2630,4979,4250,7102,3954,2541,1865,8166,62.06279275,34.24755791,54.53810133,83.43505724,63.38426827,63.30732237,12.05130139,99.76612418,58.5878127,14.85517598,83.50373469,51.45194461,864.1151046,1578.372844,1657.874759,2724.901178,708.0584366,4898.817907,1203.713915,4680.823651,1015.184626,3604.134684,3433.011723,2817.620701,333,113,404,168,308,292,393,143,11,92,331,280,50.43750803,55.05332558,50.71669626,70.04326426,84.37953832,55.79422928,57.50353716,99.9756842,68.74805282,50.73612971,95.84361497,54.28559881
Chennai,C0068,600056,2932,5471,7656,8998,2340,8171,8924,5406,3473,5453,4000,5473,20.71831466,27.19524211,70.64146319,45.07659154,20.70498919,75.92303239,11.20872539,56.12857151,72.87589998,42.86814902,46.50767532,97.57876355,2237.554667,1569.712601,4185.126622,2535.832011,3609.406669,1379.291835,982.054,1117.939081,4413.496658,4520.13233,2188.304749,1389.190866,121,332,252,280,339,150,288,296,289,43,494,96,53.48520774,94.76647863,84.72686535,52.30444239,89.54018926,59.9550562,69.82080424,86.07386029,73.2044982,99.55410701,59.96928483,66.49646326
Chennai,C0069,600010,9817,4936,8791,7043,9318,3146,7472,4698,7352,7528,9825,9137,22.29212004,86.68582632,80.92147369,16.54070525,77.05018205,37.2679441,28.41683534,32.52391299,44.80319209,46.17583784,96.13779788,58.70083514,1011.775474,3074.182857,1502.790435,2562.875891,3305.713095,529.7406109,3592.772713,1572.574216,4041.689297,2668.798475,2672.837143,3031.109875,249,201,294,144,32,95,195,483,364,181,302,133,90.43744362,98.85816452,76.69527733,61.66485113,88.20635035,81.31930965,69.59500527,58.18154133,57.24577952,59.43410442,74.92312455,69.31012922
Chennai,C0070,600100,6847,5082,2983,6887,7239,4723,9823,2984,9210,7051,6591,7761,82.56254565,20.38782802,77.84579178,84.20575976,97.74673846,29.74058382,49.78106598,65.47270103,39.70627529,25.57267756,77.71856304,71.96498574,515.6380087,3481.216718,2668.993342,506.4777699,4764.904241,3545.415711,3845.197105,4748.027272,3248.868258,2561.419913,2726.305727,4191.599552,361,29,327,290,433,379,363,51,141,182,84,196,76.47806388,91.76608229,87.38027677,94.29038709,68.59041111,95.09458957,69.81916207,87.89777642,99.66834223,67.35828628,72.89905657,90.14485848
Chennai,C0071,600031,7357,8231,5295,9940,7913,9285,9157,5454,9515,8103,9592,8531,18.25526372,27.32187981,62.41034788,36.25829339,75.40905213,48.93591444,92.92785395,31.0882536,42.9224725,35.01756,65.49223257,31.32728796,610.9840725,3303.585321,1168.321586,1685.42237,3599.382437,2468.328501,4491.815585,1799.639515,967.9530074,1163.247146,2174.809236,2047.925178,23,396,460,293,69,150,290,185,77,113,263,182,87.82800958,53.01093499,61.61801132,60.11327322,71.46051995,64.655979,51.17153542,77.89337575,86.26189802,72.3438441,66.11426871,91.77332575
Chennai,C0072,600078,1294,6384,1077,9517,4837,6284,3626,2320,7826,8676,8311,9482,48.68182753,85.70402868,87.53098767,60.42460933,22.22968419,86.63259126,47.79213372,72.03217958,65.21537929,50.70045104,98.65841593,70.99292477,4962.780013,3653.981195,4975.205258,3051.053415,3720.095689,3653.615063,1735.411417,4140.327638,1968.95259,3018.60582,1238.388558,942.6246589,344,481,279,388,53,222,256,313,100,383,17,203,78.0072592,54.66168835,60.14927541,74.76274073,81.47680031,82.75134165,62.43315074,87.80847568,57.19619041,64.56807884,80.09627093,55.90979552
Chennai,C0073,600085,6548,8204,7775,3847,8422,9710,1890,3854,1501,5345,1294,7029,40.9949116,51.75707618,63.60006565,40.2840726,23.59126585,66.02838842,27.16166474,43.98949351,14.92092909,48.54002328,47.8206968,58.69533145,1757.002735,4526.657732,2349.939007,2186.727959,2113.616501,4213.059462,1746.597014,4017.552907,3683.279813,736.0869921,3893.184568,3939.896544,396,487,45,456,235,209,166,359,463,200,233,496,92.70647965,73.62479701,85.619763,95.78069963,62.35034885,68.04323641,63.97074576,52.926411,92.6739203,50.82857052,72.71586134,81.50049521
Chennai,C0074,600100,3995,8633,3383,7140,4086,9789,4649,4003,3365,2526,9362,7372,33.17755034,38.99140122,60.5465844,46.04788285,15.20513155,47.09804141,66.20106817,50.39503088,40.21657686,91.40943713,37.83044117,91.11178453,2600.070048,619.1337429,3642.787197,3654.911371,4317.856617,2256.402365,3860.636667,1934.317504,3456.665965,3779.869428,3274.158919,3546.272594,66,142,340,448,68,200,221,181,454,291,490,167,96.8265786,55.80691803,75.46750934,65.02037263,93.80042806,85.23528438,51.73267965,55.43990444,68.90105404,61.91969634,51.90877669,85.00029487
Chennai,C0075,600100,8286,1276,2440,1717,6826,9276,7314,1315,3054,9503,1274,3247,99.66475351,30.59408965,84.66831099,81.18392084,11.37143148,48.99080558,58.03162764,46.07105964,19.72032133,21.87956895,50.92097001,73.86530183,2823.440056,4481.664548,4737.121579,2846.191125,997.6819133,1811.848074,3175.133072,2144.555011,1669.540655,4663.19889,4278.308554,2639.060452,173,298,456,277,282,446,453,16,176,483,139,105,51.8928781,55.89648897,61.22538336,88.13076414,98.04441949,53.33334234,96.05856612,64.24264688,73.14346617,99.54130821,65.63459264,79.15903766
Chennai,C0076,600017,9134,7760,1249,2533,6445,2533,4397,2955,3829,8963,7710,8747,61.8375795,32.70057846,10.51313692,53.41743915,14.88181088,54.02044072,45.13183078,83.84695101,69.06782198,25.7206758,14.43254031,54.20250622,1279.580619,2694.248729,4005.599393,1664.345606,1066.781701,4291.563716,4502.148176,959.0322505,860.4295082,3576.490928,3172.214661,4152.23791,307,289,11,197,250,412,229,490,455,456,68,55,96.74804682,62.46976829,51.78777659,74.30566553,56.310911,66.56762385,72.09959731,82.06812723,90.27419323,99.75819437,74.09654355,97.80367292
Chennai,C0077,600100,6617,9269,1346,4722,3357,7759,4299,1940,2818,1804,2445,2712,38.18077542,60.29748531,52.51069535,70.38802227,25.61062184,12.25366558,68.25432964,64.37909769,81.79557254,49.67763042,75.55140502,33.29009235,3052.676113,3748.094347,4885.724228,664.5184592,4197.312743,4279.732995,4677.995147,3972.305209,1597.551438,1122.196361,867.3235322,1875.732335,445,353,395,345,463,284,284,497,260,192,472,444,98.95734616,94.071687,71.01149031,63.20157234,82.57806095,60.01254606,91.34426977,93.55175709,54.06570816,75.29652358,64.27669437,84.4948375
Chennai,C0078,600125,3100,7926,9827,3188,2935,4984,7176,4409,6212,3101,2881,8506,75.09009384,55.63314833,60.44907578,98.08979839,49.86909046,86.44994313,21.8443397,38.25992416,73.46589716,98.69828524,33.55577316,94.44666012,1330.073376,1505.972508,1999.227262,552.5831918,774.6422691,4158.938146,4922.527895,4760.689206,4198.575678,2412.82107,4089.074084,2677.692928,373,234,242,190,194,301,259,325,461,91,417,341,82.36257104,59.44246232,77.81006224,71.61844162,90.84155555,53.33928911,77.72998796,88.72249894,74.10396389,80.20888682,95.04808091,83.02538058
Chennai,C0079,600100,4661,4051,8407,4293,8158,7069,1695,3559,5353,6253,9786,1432,97.47688535,13.1919926,61.17882637,47.97565166,72.15961608,40.71845603,28.0593106,20.07776851,97.12135034,37.55199552,84.790574,26.99001014,4803.40552,2904.209238,1674.878883,3262.248619,1022.396331,3386.707393,3129.919385,3293.547462,1059.401979,2681.088933,3364.001163,3429.687642,447,151,447,29,215,494,200,230,432,296,224,165,58.51668745,90.86363025,64.46453577,76.29517168,85.94179155,61.22153832,83.97386104,81.01807265,88.94458325,55.72971267,71.48629905,69.11677163
Chennai,C0080,600006,3585,7259,2947,2220,3973,8369,4643,3003,1300,8057,1191,8413,22.85006152,95.26075356,77.33198119,39.08508015,27.04745971,30.98696255,32.23391797,45.01425142,53.34489505,24.16572563,21.46174923,87.72224613,548.4442184,877.4078471,4147.58621,4857.77838,1824.478956,1714.966494,2411.347795,3163.466486,670.2670016,2926.044333,2466.902862,1986.517499,23,298,317,397,108,193,47,91,495,135,109,25,76.96059559,82.3970838,91.16484254,92.90226353,59.33315084,55.41755015,89.9480476,98.10486502,73.95223842,78.84427779,98.83850096,67.45498654
Chennai,C0081,600100,5283,1916,5682,6609,4814,6327,2997,1486,7917,7032,6603,5638,18.1797941,41.97581989,20.05021728,15.75378667,98.93807001,84.22683141,47.86851278,45.44797126,91.41533903,56.6737927,60.67843766,51.24380174,1994.777739,3964.860296,4716.067325,4908.400777,3580.122183,2371.136334,1876.793591,1204.490683,4499.243993,4564.416642,1860.573858,503.3290876,334,242,394,269,411,461,281,241,341,440,289,92,67.23580652,52.13137469,58.91910853,94.13745364,59.91243593,84.40809575,50.26610359,90.84796104,84.87493562,65.23812197,73.86686281,55.00698644
Chennai,C0082,600100,1607,6368,1970,9057,3523,9184,8324,8435,2181,5392,8818,3721,40.93726459,18.21883499,63.43695835,36.91608923,16.8015044,18.67092889,63.57759958,82.63564904,15.57992138,37.80139385,41.66665289,29.42742098,2805.968993,1976.386231,3386.449213,2160.500215,2847.925538,3998.037456,879.0897228,2236.791762,4772.523051,1658.451981,4502.303325,3706.573629,337,344,426,385,184,402,435,478,168,466,44,439,62.26385794,52.55535492,87.15717034,92.47929185,67.24592835,79.46157719,59.02638016,84.56478004,50.55188614,98.64274621,88.33364247,95.72817431
Chennai,C0083,600028,9911,2545,1562,7065,4090,1283,9506,6446,6424,8470,4111,3876,84.07888934,32.86485683,47.68014121,23.8847255,77.90227251,54.28017622,76.62259423,74.33854154,80.39535534,45.93691349,21.95636011,49.4274803,2278.655533,4302.8034,3686.187197,4409.824959,723.6012398,4373.441102,2441.237414,4443.816967,2331.790132,987.4564835,2792.495775,2449.653533,134,41,405,149,410,79,366,397,275,340,257,443,81.242347,86.13688331,98.49916605,80.04397191,62.12691474,88.46140413,90.47311526,96.65431983,62.26167185,95.77178906,86.45097217,70.40790374
Chennai,C0084,600107,1171,7407,5663,3859,3915,4973,3166,2323,2656,2935,4471,5464,23.22576073,16.23546254,81.05360397,72.24601858,39.70784476,12.98244857,88.77727696,80.80211787,51.65369827,86.96950366,78.78860169,89.42373467,4787.640211,4624.706258,4065.523458,518.5973714,2525.443779,807.0545417,1726.289651,3906.637654,1399.993172,3602.74318,4014.197894,4574.547675,383,257,150,220,198,388,155,210,404,303,126,249,92.19141508,70.1903904,67.36858562,86.82777924,53.27576128,89.05957166,76.32987436,83.55102401,90.33126679,61.20666359,88.87160417,76.6580853
Chennai,C0085,600093,6483,4877,7420,1042,9254,1244,4906,2249,7381,2672,9249,3448,82.51258779,33.59533377,97.03955294,40.05737098,28.87069069,58.21290279,84.94422034,54.96807954,98.16101625,84.35843454,38.04859329,91.95040165,4815.139812,1046.345168,1353.318839,2534.105302,2428.568811,1647.62744,1977.914752,4263.655811,1252.397757,2442.085205,1671.233591,2185.497071,326,172,298,190,254,342,273,88,470,223,108,241,78.60387286,94.6946925,59.38814949,93.94813923,83.19584746,99.71267038,67.3602766,72.15890678,83.54172646,83.62666632,84.52161322,87.22482865
Chennai,C0086,600004,4304,4587,7659,9939,1664,2394,5640,7423,8534,9494,2515,6487,80.97628142,96.85556145,88.93372921,10.66589664,24.93009482,93.66825352,71.00784323,38.2688106,53.75969953,13.30179157,80.39989953,16.14807629,1230.341353,1493.286401,1523.266626,1321.01822,1351.534977,3376.544322,1052.663248,1087.544233,1538.407679,3860.246447,4257.583141,1158.829909,87,424,316,171,280,224,262,102,344,326,373,74,56.99534991,84.98605886,71.7899482,80.02967892,90.60173211,73.94197566,72.69403337,50.63907055,71.56111917,95.28480523,98.17322487,77.17166699
Chennai,C0087,600041,6010,9609,5177,4508,7123,5403,9802,3614,9738,7301,3386,7775,85.87527238,31.58358044,86.02896345,24.54377689,94.58227362,60.68538845,21.37528947,46.40217529,81.64207838,38.86351582,25.86771154,79.51985893,2796.927838,4915.43935,1106.300937,2419.286626,3162.011035,1058.354536,2022.380637,2911.561087,4944.681377,2587.033601,1028.549766,2138.662781,271,64,479,371,31,425,493,194,147,275,377,109,60.98612004,85.82600056,59.86312501,75.19373633,95.91967167,65.75567541,54.17829624,79.58468154,55.16417626,69.73114844,64.68147552,63.97111936
Chennai,C0088,600125,6666,6509,1929,8586,9307,1758,9571,1863,8778,5502,6524,7423,39.3729311,88.99026536,50.63982793,45.58345099,27.02996778,41.30913987,68.01515179,63.66651604,43.98967142,85.76722185,28.10632108,16.53958211,1656.125898,739.6899778,3637.540364,4649.024861,689.7115393,4586.407238,3910.106001,4345.800341,4446.413108,4571.131214,1689.274648,686.9761967,240,156,258,442,198,422,434,43,71,460,374,42,71.21835001,70.22665127,70.93170167,81.25663211,75.75658639,65.56770334,97.03595111,83.75437257,63.57000353,97.24675402,77.24772871,93.2689886
Chennai,C0089,600015,2242,7536,2561,7406,3413,1391,6468,7023,2551,3210,7308,7865,89.33890155,91.66100845,78.48787005,46.83143579,22.33823533,18.45654885,49.56436304,26.97109483,41.02254988,50.70658409,11.08651719,84.95358047,2734.424143,3651.434706,926.3942967,2307.512527,755.3677979,2030.515631,1386.083275,1385.339947,816.1709328,3340.061758,2123.424068,1660.970836,174,155,182,29,433,416,22,193,103,130,112,114,72.2171711,53.99948101,98.39699165,67.17232669,80.47770515,77.51076833,82.49934471,77.99884911,78.28377486,67.03858872,65.14295439,75.97155767
Chennai,C0090,600041,5493,6962,8772,7858,2274,1954,9210,5774,1228,2368,3097,4097,77.5126144,56.71299504,28.91325687,29.56273302,14.42305493,67.94983891,44.15185441,72.11036897,83.94988795,69.21548506,51.50237371,61.09551008,1121.116059,3422.265119,2528.583581,1831.348067,3495.524869,3098.173849,2052.099701,2919.747772,3053.391164,1687.782833,4084.319925,4501.240884,136,194,378,240,258,68,192,249,326,32,161,95,90.07918519,54.02110177,99.86564269,56.65498155,52.03984903,63.41454733,72.04728746,59.91540626,70.86219785,90.10482882,70.49857827,71.98185971
